date,close,open,high,low,volume,diff
09-03-14,19.108,19.14,19.175,19.1,0.13K,0.19%
09-02-14,19.071,19.405,19.47,19.04,0.33K,-2.21%
09-01-14,19.502,19.483,19.568,19.438,-,0.11%
08-31-14,19.48,19.502,19.508,19.48,-,0.42%
08-29-14,19.398,19.46,19.57,19.395,3.30K,-0.70%
08-28-14,19.534,19.425,19.875,19.415,19.00K,0.72%
08-27-14,19.395,19.41,19.41,19.4,0.00K,0.13%
08-26-14,19.37,19.5,19.5,19.5,0.00K,0.17%
08-25-14,19.338,19.36,19.36,19.345,0.00K,-0.62%
08-22-14,19.459,19.49,19.625,19.36,21.23K,0.36%
08-21-14,19.39,19.285,19.41,19.285,0.01K,-0.42%
08-20-14,19.472,19.435,19.45,19.435,0.00K,0.44%
08-19-14,19.387,19.435,19.435,19.415,0.01K,-1.09%
08-18-14,19.6,19.555,19.555,19.555,0.00K,0.41%
08-17-14,19.52,19.57,19.57,19.513,-,0.15%
08-15-14,19.49,19.535,19.535,19.53,0.01K,-1.92%
08-14-14,19.871,19.87,19.87,19.87,0.01K,0.13%
08-13-14,19.845,19.925,20.085,19.705,48.70K,-0.30%
08-12-14,19.905,20.015,20.155,19.875,43.74K,-0.95%
08-11-14,20.095,19.92,20.11,19.845,31.06K,1.04%
08-10-14,19.888,19.913,19.938,19.888,-,-0.07%
08-08-14,19.902,19.935,19.935,19.925,0.00K,-0.44%
08-07-14,19.99,20.05,20.13,19.88,42.14K,0.03%
08-06-14,19.985,20.025,20.025,20.025,0.00K,0.77%
08-05-14,19.833,20.18,20.29,19.76,56.37K,-1.79%
08-04-14,20.194,20.35,20.36,20.165,0.03K,-0.83%
08-03-14,20.362,20.36,20.368,20.33,-,0.15%
08-01-14,20.332,20.295,20.295,20.295,0.03K,-0.20%
07-31-14,20.373,20.585,20.585,20.585,0.02K,-0.90%
07-30-14,20.558,20.55,20.55,20.55,0.11K,0.06%
