Date,Open,High,Low,Close,Volume
2004-07-05,12050,12450,12000,12450,6483559
2004-07-02,12350,12450,12000,12100,8576140
2004-07-01,12800,12950,12350,12600,10348599
2004-06-30,12700,13100,12550,12650,14363759
2004-06-29,12000,12500,11900,12400,11365026
2004-06-28,11850,12100,11700,11850,11572948
2004-06-25,11400,11800,11150,11700,10184026
2004-06-24,11200,11350,10850,11300,11868529
2004-06-23,11100,11400,10900,10900,8923380
2004-06-22,10900,11000,10650,10950,6057761
2004-06-21,11000,11150,10800,10950,6525615
2004-06-18,10950,11300,10550,10800,9828215
2004-06-17,10550,11050,10550,10950,9753012
2004-06-16,10900,11150,10450,10550,10794300
2004-06-15,10450,11000,10300,11000,10831554
2004-06-14,11100,11550,10350,10350,9841833
2004-06-11,11950,12000,11200,11400,10327592
2004-06-10,11900,12300,11650,12000,16000045
2004-06-09,11750,12150,11300,11850,15494782
2004-06-08,11800,11950,11300,11450,12665550
2004-06-07,10900,11750,10900,11600,16338377
2004-06-04,10700,10800,10400,10600,9175478
2004-06-03,11700,11750,10400,10500,15982403
2004-06-02,11200,11800,11150,11500,13758199
2004-06-01,11300,11650,11050,11300,16637581
